SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,CallType,FromCountry,messagetype,NumberType,Region Code,serviceName,ToCountry
M5NPJMN8AVFSKERU,JRTCKXETXF,M5NPJMN8AVFSKERU.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to India,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IN-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,India
M8HW9H84RVPS5EM7,JRTCKXETXF,M8HW9H84RVPS5EM7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Bermuda in region USE1,2024-08-01,0,Inf,minutes,0.0862500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BM-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bermuda
M9NWDDKASVBTXQB9,JRTCKXETXF,M9NWDDKASVBTXQB9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.57473 per minutes for SMA-DialIn-IE-tollfree-mins in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.5747300000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-IE-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ireland
MBNEBQJKVBS4NU8F,JRTCKXETXF,MBNEBQJKVBS4NU8F.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Peru in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0645500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PE-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Peru
MCDSSNJZ6SN2G2PS,JRTCKXETXF,MCDSSNJZ6SN2G2PS.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to France in region USE1,2024-08-01,0,Inf,minutes,0.0692000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-FR-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,France
MEYSJNZY3DS9CY3U,JRTCKXETXF,MEYSJNZY3DS9CY3U.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Venezuela,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-VE-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Venezuela
MH7K4D8DUPZZPDZK,JRTCKXETXF,MH7K4D8DUPZZPDZK.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Denmark in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0257800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-DK-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
MHYKFXN2QB9ZZVD5,JRTCKXETXF,MHYKFXN2QB9ZZVD5.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Jordan in region USE1,2024-08-01,0,Inf,minutes,0.3409500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-JO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jordan
MMAWEQ2XJHS5XTPB,JRTCKXETXF,MMAWEQ2XJHS5XTPB.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Numbers for Austria in USE1 region,2024-08-01,0,Inf,NumberMonths,4.4550000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-AT-tollfree-numberscharge,,,Austria,,Toll Free,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
MQ2SEAB2Q5C4U8TR,JRTCKXETXF,MQ2SEAB2Q5C4U8TR.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Colombia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0656000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Colombia
MS4VDVVS4QWF5QV5,JRTCKXETXF,MS4VDVVS4QWF5QV5.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to France,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-FR-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,France
MS7QC465H2DA23DA,JRTCKXETXF,MS7QC465H2DA23DA.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Philippines in region USE1,2024-08-01,0,Inf,minutes,0.2616000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-PH-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Philippines
MSGEQN5FSCV8MRA5,JRTCKXETXF,MSGEQN5FSCV8MRA5.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Ireland in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0289100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-IE-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ireland
MSJS7EXJHFDDMPWD,JRTCKXETXF,MSJS7EXJHFDDMPWD.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Mongolia in region USE1,2024-08-01,0,Inf,minutes,0.1057500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MN-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Mongolia
MUN3ANJFABA2VYQM,JRTCKXETXF,MUN3ANJFABA2VYQM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Uzbekistan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1911000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-UZ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Uzbekistan
MWP39D3ER3F7JBVZ,JRTCKXETXF,MWP39D3ER3F7JBVZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Lebanon in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3949500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-LB-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Lebanon
N3NXPZEDNMH8AW7T,JRTCKXETXF,N3NXPZEDNMH8AW7T.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Sri Lanka in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3726000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-LK-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Sri Lanka
N4ASE9P9WVVDWQES,JRTCKXETXF,N4ASE9P9WVVDWQES.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Philippines,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PH-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Philippines
N5QC7N9S72J2KNJK,JRTCKXETXF,N5QC7N9S72J2KNJK.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Brunei Darussalam in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1108500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-BN-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Brunei Darussalam
N6BGECAVN7DTHEY5,JRTCKXETXF,N6BGECAVN7DTHEY5.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Kazakhstan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3724500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-KZ-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kazakhstan
N7YHGJGEYQZUPKVM,JRTCKXETXF,N7YHGJGEYQZUPKVM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for toll calls received in PR in US East (N. Virginia),2024-08-01,0,Inf,inbound_minutes,0.0022160000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PR-inbound-minutes,,,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Puerto Rico
NAGRWVQESVM5Q6TG,JRTCKXETXF,NAGRWVQESVM5Q6TG.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to United Kingdom in USE1 region,2024-08-01,0,Inf,minutes,0.0032210000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-GB-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United Kingdom
NBUBKTJWPYW245DZ,JRTCKXETXF,NBUBKTJWPYW245DZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Switzerland in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1926000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CH-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Switzerland
NCMT9M2VYE26V928,JRTCKXETXF,NCMT9M2VYE26V928.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Minutes to Australia in USE1 region,2024-08-01,0,Inf,minutes,0.0054460000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-AU-minutes,,SMA Local,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Australia
NCPSKXMMKYKGCUEA,JRTCKXETXF,NCPSKXMMKYKGCUEA.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Norway in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0253200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-NO-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Norway
NDCAPENETG5W8AYQ,JRTCKXETXF,NDCAPENETG5W8AYQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bulgaria in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1392000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BG-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bulgaria
NDGKBBJ9WVN75RTP,JRTCKXETXF,NDGKBBJ9WVN75RTP.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Belize in region USE1,2024-08-01,0,Inf,minutes,0.4195500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-BZ-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Belize
NEYMNPXWE3F5CWFY,JRTCKXETXF,NEYMNPXWE3F5CWFY.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Turkmenistan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3069000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-TM-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Turkmenistan
NHRQ6BCCDBYTMXYW,JRTCKXETXF,NHRQ6BCCDBYTMXYW.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Netherlands Antilles in region USE1,2024-08-01,0,Inf,minutes,0.2298000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AN-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Netherlands Antilles
NKMDZA6HFT6KKV26,JRTCKXETXF,NKMDZA6HFT6KKV26.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Nicaragua,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-NI-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Nicaragua
NQQR7P6MD87MRYHV,JRTCKXETXF,NQQR7P6MD87MRYHV.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to French Guiana in region USE1,2024-08-01,0,Inf,minutes,0.2220000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-GF-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,French Guiana
NRUR2MBQ8QCYX7S7,JRTCKXETXF,NRUR2MBQ8QCYX7S7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Singapore in region USE1,2024-08-01,0,Inf,minutes,0.0204000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-SG-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Singapore
NTV23HHVCFC45942,JRTCKXETXF,NTV23HHVCFC45942.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Vatican in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1711500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-VA-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Vatican
NU7PVF9M57SHGN44,JRTCKXETXF,NU7PVF9M57SHGN44.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Kazakhstan in region USE1,2024-08-01,0,Inf,minutes,0.3724500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-KZ-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kazakhstan
NVT2FRCQUSZFN4Q7,JRTCKXETXF,NVT2FRCQUSZFN4Q7.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Guatemala,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GT-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guatemala
NWCKFVKXNUNUVVES,JRTCKXETXF,NWCKFVKXNUNUVVES.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Norway in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0253200000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-NO-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Norway
NXD24U39W2VS5B7M,JRTCKXETXF,NXD24U39W2VS5B7M.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Vatican in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1711500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-VA-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Vatican
P2C6HE8NE2WNCSR2,JRTCKXETXF,P2C6HE8NE2WNCSR2.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bahamas in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3069000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-BS-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bahamas
P57QTQFJZJCGCNJS,JRTCKXETXF,P57QTQFJZJCGCNJS.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Indonesia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1095000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-ID-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Indonesia
P6MGUPR7XSJHWD3U,JRTCKXETXF,P6MGUPR7XSJHWD3U.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Iraq,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IQ-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Iraq
P6Y649PP37Q68PMU,JRTCKXETXF,P6Y649PP37Q68PMU.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Australia,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-AU-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Australia
P82BHBNP8YS9JPGM,JRTCKXETXF,P82BHBNP8YS9JPGM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Sweden in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0253600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-SE-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Sweden
PDR6PWVGVHFDV3HM,JRTCKXETXF,PDR6PWVGVHFDV3HM.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Guatemala in region USE1,2024-08-01,0,Inf,minutes,0.3417000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-GT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guatemala
PJ8T8NMTR8YRH3VV,JRTCKXETXF,PJ8T8NMTR8YRH3VV.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Faroe Islands in region USE1,2024-08-01,0,Inf,minutes,0.4429500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-FO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Faroe Islands
PJPJV7K3TCQH42JN,JRTCKXETXF,PJPJV7K3TCQH42JN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Denmark in region USE1,2024-08-01,0,Inf,minutes,0.0257800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-DK-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
PNMWSZ2HVQ775J5U,JRTCKXETXF,PNMWSZ2HVQ775J5U.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Slovakia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2163000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-SK-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Slovakia
PNSJ5GKVS4WPT3AX,JRTCKXETXF,PNSJ5GKVS4WPT3AX.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Czech Republic,2024-08-01,0,Inf,sms-message,0.1500000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CZ-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Czech Republic
PRWTMKZHGPDG2VXR,JRTCKXETXF,PRWTMKZHGPDG2VXR.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Slovakia in region USE1,2024-08-01,0,Inf,minutes,0.2163000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-SK-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Slovakia
PT982VNM6X4D9T8A,JRTCKXETXF,PT982VNM6X4D9T8A.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Kenya in region USE1,2024-08-01,0,Inf,minutes,0.5118000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-KE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kenya
PUUNJF4PZ8WTH96A,JRTCKXETXF,PUUNJF4PZ8WTH96A.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Malaysia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0898500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MY-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Malaysia
PWMB8XXJFFCWX9JH,JRTCKXETXF,PWMB8XXJFFCWX9JH.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Jamaica in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4905000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-JM-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jamaica
PY7ZFDT3G9JRZS9X,JRTCKXETXF,PY7ZFDT3G9JRZS9X.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to China,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CN-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,China
