SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Tenancy,Operating System,License Model,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Enhanced Networking Supported,GPU,GPU Memory,Intel AVX2 Available,Intel AVX Available,Intel Turbo Available,Normalization Size Factor,PlatoUsageType,Pre Installed S/W,Processor Features,Region Code,serviceName
NZKNFCX68JZR4S37,JRTCKXETXF,NZKNFCX68JZR4S37.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.metal SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.metal,Yes,GPU instance,96,Intel Xeon Family,2.5 GHz,384 GiB,2 x 900 GB NVMe SSD,100 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:g4dn.metal,RunInstances:000g,Used-Outpost-g4dn.metal-SUSE,14000 Mbps,NA,Yes,8,128 GB,Yes,Yes,Yes,14.87452471,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P2UMNX7H7K5RBYFR,JRTCKXETXF,P2UMNX7H7K5RBYFR.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5.xlarge,RunInstances:0200,Used-Outpost-c5.xlarge-Linux with SQL Web,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P4899HZBZK3ZZC5X,JRTCKXETXF,P4899HZBZK3ZZC5X.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.2xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,3.3680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.2xlarge,Yes,Storage optimized,8,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,2 x 2500 NVMe SSD,Up to 25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:i3en.2xlarge,RunInstances:0102,Used-Outpost-i3en.2xlarge-Windows with SQL Server Enterprise,Up to 3500 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P54EVFAST2TKEQHV,JRTCKXETXF,P54EVFAST2TKEQHV.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.4800000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.xlarge,RunInstances:0004,Used-Outpost-r5.xlarge-Linux with SQL Std,Up to 4750 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P7QMFFKQ42YJTZTE,JRTCKXETXF,P7QMFFKQ42YJTZTE.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.24xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,15.9360000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.24xlarge,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,EBS only,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.24xlarge,RunInstances:0006,Used-Outpost-m5.24xlarge-Windows with SQL Std,12000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P8JV54UVD5CJAKSE,JRTCKXETXF,P8JV54UVD5CJAKSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1250000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.xlarge,Yes,GPU instance,4,Intel Xeon Family,2.5 GHz,16 GiB,125 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:g4dn.xlarge,RunInstances:000g,Used-Outpost-g4dn.xlarge-SUSE,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,1,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
P8W4558DRQ7X63GY,JRTCKXETXF,P8W4558DRQ7X63GY.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.2xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,3.3680000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,1 x 300 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.2xlarge,RunInstances:0102,Used-Outpost-m5d.2xlarge-Windows with SQL Server Enterprise,Up to 2120 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PA7KAHWFCH563THP,JRTCKXETXF,PA7KAHWFCH563THP.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.2xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.9600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.2xlarge,Yes,Memory optimized,8,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5.2xlarge,RunInstances:0004,Used-Outpost-r5.2xlarge-Linux with SQL Std,Up to 4750 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PB6HFDFQ678RN3AS,JRTCKXETXF,PB6HFDFQ678RN3AS.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.9xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,EBS only,10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:c5.9xlarge,RunInstances:0010,Used-Outpost-c5.9xlarge-RHEL,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PG4DN6ZXH5N5QPN7,JRTCKXETXF,PG4DN6ZXH5N5QPN7.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.4xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.0060000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.4xlarge,Yes,General purpose,16,Intel Xeon Platinum 8175,3.1 GHz,64 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.4xlarge,RunInstances:0202,Used-Outpost-m5.4xlarge-Windows with SQL Web,2120 Mbps,70,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PHPYYM8ZSEEWAVUB,JRTCKXETXF,PHPYYM8ZSEEWAVUB.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.12xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.8110000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.12xlarge,Yes,General purpose,48,Intel Xeon Platinum 8175,3.1 GHz,192 GiB,2 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5d.12xlarge,RunInstances:0200,Used-Outpost-m5d.12xlarge-Linux with SQL Web,6000 Mbps,168,Yes,,NA,Yes,Yes,Yes,96,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PKBNTCZBHDWC72MW,JRTCKXETXF,PKBNTCZBHDWC72MW.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.4xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,6.7360000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.4xlarge,Yes,GPU instance,16,Intel Xeon Family,2.5 GHz,64 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Windows,License Included,BoxUsage:g4dn.4xlarge,RunInstances:0102,Used-Outpost-g4dn.4xlarge-Windows_SQL_Std,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,2.288973384,BoxUsage,SQL Server Enterprise,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PKGM6BFZNJ6AF53K,JRTCKXETXF,PKGM6BFZNJ6AF53K.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.4xlarge Linux usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.4xlarge,Yes,GPU instance,16,Intel Xeon Family,2.5 GHz,64 GiB,225 GB NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:g4dn.4xlarge,RunInstances,Used-Outpost-g4dn.4xlarge-Linux,3500 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,2.288973384,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PMEY9Z7KQARVCJSQ,JRTCKXETXF,PMEY9Z7KQARVCJSQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.3xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.4400000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.3xlarge,Yes,Storage optimized,12,Intel Xeon Platinum 8175,3.1 GHz,96 GiB,1 x 7500 NVMe SSD,Up to 25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:i3en.3xlarge,RunInstances:0004,Used-Outpost-i3en.3xlarge-Linux with SQL Std,Up to 3500 Mbps,NA,Yes,,NA,Yes,Yes,Yes,24,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PNA77F647RCTFBXH,JRTCKXETXF,PNA77F647RCTFBXH.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.12xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.12xlarge,Yes,GPU instance,48,Intel Xeon Family,2.5 GHz,192 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:g4dn.12xlarge,RunInstances:000g,Used-Outpost-g4dn.12xlarge-SUSE,7000 Mbps,NA,Yes,4,64 GB,Yes,Yes,Yes,7.437262357,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PP4T738DYHAYDRVB,JRTCKXETXF,PP4T738DYHAYDRVB.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5d.xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1840000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5d.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 150 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5d.xlarge,RunInstances:0002,Used-Outpost-m5d.xlarge-Windows,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PPYUPU2PSV4B6JRY,JRTCKXETXF,PPYUPU2PSV4B6JRY.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.4xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,2.6560000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.4 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5.4xlarge,RunInstances:0006,Used-Outpost-c5.4xlarge-Windows with SQL Std,Up to 2250 Mbps,73,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PR63M8X3KSHCCTTA,JRTCKXETXF,PR63M8X3KSHCCTTA.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.2xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.2xlarge,Yes,General purpose,8,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:m5.2xlarge,RunInstances:0010,Used-Outpost-m5.2xlarge-RHEL,Up to 2120 Mbps,37,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PSZFUQBKJFGWFKU5,JRTCKXETXF,PSZFUQBKJFGWFKU5.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.8xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.8xlarge,Yes,General purpose,32,Intel Xeon Platinum 8175,3.1 GHz,128 GiB,EBS only,10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:m5.8xlarge,RunInstances:000g,Used-Outpost-m5.8xlarge-SUSE,5000 Mbps,128,Yes,,NA,Yes,Yes,Yes,64,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PSZNWYKBANZC9TNG,JRTCKXETXF,PSZNWYKBANZC9TNG.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.4800000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,m5.xlarge,Yes,General purpose,4,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:m5.xlarge,RunInstances:0004,Used-Outpost-m5.xlarge-Linux with SQL Std,Up to 2120 Mbps,16,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PT7F7WAN4Y9YBX3N,JRTCKXETXF,PT7F7WAN4Y9YBX3N.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.metal Linux with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,36.0000000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.metal,Yes,Memory optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:r5d.metal,RunInstances:0100,Used-Outpost-r5d.metal-Linux with SQL Server Enterprise,12000 Mbps,347,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PU9JWY8QQXSG2YZQ,JRTCKXETXF,PU9JWY8QQXSG2YZQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.xlarge Windows with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.6640000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.xlarge,RunInstances:0006,Used-Outpost-r5.xlarge-Windows with SQL Std,Up to 4750 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PUTQU3NJ59HBWSJX,JRTCKXETXF,PUTQU3NJ59HBWSJX.JRTCKXETXF.6YS6EN2CT7,OnDemand,g4dn.8xlarge SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1500000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,g4dn.8xlarge,Yes,GPU instance,32,Intel Xeon Family,2.5 GHz,128 GiB,900 GB NVMe SSD,50 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:g4dn.8xlarge,RunInstances:000g,Used-Outpost-g4dn.8xlarge-SUSE,7000 Mbps,NA,Yes,1,16 GB,Yes,Yes,Yes,4.136882129,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PWRN6XB2SFTC233Z,JRTCKXETXF,PWRN6XB2SFTC233Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,m5.metal Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,4.4160000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,m5.metal,Yes,General purpose,96,Intel Xeon Platinum 8175,3.1 GHz,384 GiB,EBS only,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:m5.metal,RunInstances:0002,Used-Outpost-m5.metal-Windows,12000 Mbps,345,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
PY7CJT8MP43M7A49,JRTCKXETXF,PY7CJT8MP43M7A49.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.metal Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,6.0380000000,USD,Compute Instance (bare metal),AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.metal,Yes,Compute optimized,96,Intel Xeon Platinum 8275L,3.4 GHz,192 GiB,4 x 900 NVMe SSD,25 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.metal,RunInstances:0202,Used-Outpost-c5d.metal-Windows with SQL Web,14000 Mbps,375,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Deep Learning Boost; Intel Turbo,us-east-1,AWS Outposts
Q2JFFU3AD5468G52,JRTCKXETXF,Q2JFFU3AD5468G52.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.4xlarge Windows usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.7360000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.4xlarge,Yes,Compute optimized,16,Intel Xeon Platinum 8124M,3.4 GHz,32 GiB,1 x 400 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.4xlarge,RunInstances:0002,Used-Outpost-c5d.4xlarge-Windows,Up to 2250 Mbps,73,Yes,,NA,Yes,Yes,Yes,32,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
Q2MWTW7RZUKPY62Y,JRTCKXETXF,Q2MWTW7RZUKPY62Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.large SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1000000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.large,Yes,Compute optimized,2,Intel Xeon Platinum 8124M,3.4 GHz,4 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:c5.large,RunInstances:000g,Used-Outpost-c5.large-SUSE,Up to 2250 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
Q5TD5WE3ZUBRF833,JRTCKXETXF,Q5TD5WE3ZUBRF833.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0600000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:r5.xlarge,RunInstances:0010,Used-Outpost-r5.xlarge-RHEL,Up to 4750 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
Q9XHJE3WFRGBUXT8,JRTCKXETXF,Q9XHJE3WFRGBUXT8.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.xlarge Windows with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.2520000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.xlarge,Yes,Compute optimized,4,Intel Xeon Platinum 8124M,3.4 GHz,8 GiB,1 x 100 NVMe SSD,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:c5d.xlarge,RunInstances:0202,Used-Outpost-c5d.xlarge-Windows with SQL Web,Up to 2250 Mbps,20,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
QA9K8BAJV9NJVKTJ,JRTCKXETXF,QA9K8BAJV9NJVKTJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5.xlarge Windows with SQL Server Enterprise usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,1.6840000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5.xlarge,Yes,Memory optimized,4,Intel Xeon Platinum 8175,3.1 GHz,32 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,Windows,No License required,BoxUsage:r5.xlarge,RunInstances:0102,Used-Outpost-r5.xlarge-Windows with SQL Server Enterprise,Up to 4750 Mbps,19,Yes,,NA,Yes,Yes,Yes,8,BoxUsage,SQL Ent,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
QAVSAYN5YHMH8BA8,JRTCKXETXF,QAVSAYN5YHMH8BA8.JRTCKXETXF.6YS6EN2CT7,OnDemand,r5d.large SUSE usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.0630000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,r5d.large,Yes,Memory optimized,2,Intel Xeon Platinum 8175,3.1 GHz,16 GiB,1 x 75 NVMe SSD,Up to 10 Gigabit,64-bit,Host,SUSE,No License required,BoxUsage:r5d.large,RunInstances:000g,Used-Outpost-r5d.large-SUSE,Up to 2120 Mbps,10,Yes,,NA,Yes,Yes,Yes,4,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
QCKSEUHV35W58WNT,JRTCKXETXF,QCKSEUHV35W58WNT.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5.2xlarge RHEL usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.1300000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5.2xlarge,Yes,Compute optimized,8,Intel Xeon Platinum 8124M,3.4 GHz,16 GiB,EBS only,Up to 10 Gigabit,64-bit,Host,RHEL,No License required,BoxUsage:c5.2xlarge,RunInstances:0010,Used-Outpost-c5.2xlarge-RHEL,Up to 2250 Mbps,39,Yes,,NA,Yes,Yes,Yes,16,BoxUsage,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
QDATZZZP2D2P4FAC,JRTCKXETXF,QDATZZZP2D2P4FAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,c5d.9xlarge Linux with SQL Web usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,0.6080000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,c5d.9xlarge,Yes,Compute optimized,36,Intel Xeon Platinum 8124M,3.4 GHz,72 GiB,1 x 900 NVMe SSD,10 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:c5d.9xlarge,RunInstances:0200,Used-Outpost-c5d.9xlarge-Linux with SQL Web,4500 Mbps,139,Yes,,NA,Yes,Yes,Yes,72,BoxUsage,SQL Web,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
QESD7K979SJ9X3G9,JRTCKXETXF,QESD7K979SJ9X3G9.JRTCKXETXF.6YS6EN2CT7,OnDemand,i3en.24xlarge Linux with SQL Std usage in us-east-1 EC2 Outposts,2025-01-01,0,Inf,Hrs,11.5200000000,USD,Compute Instance,AWSOutposts,US East (N. Virginia),AWS Outposts,i3en.24xlarge,Yes,Storage optimized,96,Intel Xeon Platinum 8175,3.1 GHz,768 GiB,8 x 7500 NVMe SSD,100 Gigabit,64-bit,Host,Linux,No License required,BoxUsage:i3en.24xlarge,RunInstances:0004,Used-Outpost-i3en.24xlarge-Linux with SQL Std,14000 Mbps,337,Yes,,NA,Yes,Yes,Yes,192,BoxUsage,SQL Std,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,us-east-1,AWS Outposts
